#,,,,,,,,,"generated_by='OpenQuake engine 3.11.4', start_date='2022-05-09T18:56:22', checksum=3467869817, investigation_time=1.0, ses_per_logic_tree_path=10000" 
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake 
821,1,5.650000E+00,1.926901E+01,-3.186393E+01,1.367437E+01,Stable Continental Crust,3.049862E+02,7.800041E+01,-1.200000E+00
822,1,5.150000E+00,1.953543E+01,-3.186186E+01,1.000000E+01,Stable Continental Crust,3.049926E+02,7.799775E+01,-1.200000E+00
823,1,5.250000E+00,1.741889E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049894E+02,7.799805E+01,-1.200000E+00
824,1,6.550000E+00,1.762925E+01,-3.195374E+01,8.750000E+00,Stable Continental Crust,3.049651E+02,7.800004E+01,-1.200000E+00
825,1,5.850000E+00,1.853179E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049832E+02,7.800106E+01,-1.200000E+00
826,1,5.050000E+00,1.858478E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049926E+02,7.799950E+01,-1.200000E+00
827,1,6.250000E+00,1.869296E+01,-3.194914E+01,6.692619E+00,Stable Continental Crust,3.049747E+02,7.799971E+01,-1.200000E+00
828,1,5.650000E+00,1.953870E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049841E+02,7.800102E+01,-1.200000E+00
829,1,5.250000E+00,1.741949E+01,-3.199676E+01,1.000000E+01,Stable Continental Crust,3.049885E+02,7.800150E+01,-1.200000E+00
830,1,5.650000E+00,1.784366E+01,-3.199675E+01,5.000000E+00,Stable Continental Crust,3.049854E+02,7.799882E+01,-1.200000E+00
831,1,5.050000E+00,1.810876E+01,-3.199675E+01,5.000000E+00,Stable Continental Crust,3.049917E+02,7.800332E+01,-1.200000E+00
832,1,5.550000E+00,1.821480E+01,-3.199675E+01,1.000000E+01,Stable Continental Crust,3.049883E+02,7.799946E+01,-1.200000E+00
833,1,6.550000E+00,1.853778E+01,-3.199088E+01,8.750000E+00,Stable Continental Crust,3.049641E+02,7.800036E+01,-1.200000E+00
834,1,5.150000E+00,1.895710E+01,-3.199675E+01,1.500000E+01,Stable Continental Crust,3.049915E+02,7.800256E+01,-1.200000E+00
835,1,6.150000E+00,1.916919E+01,-3.199675E+01,1.000000E+01,Stable Continental Crust,3.049765E+02,7.800093E+01,-1.200000E+00
836,1,6.150000E+00,1.742009E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049783E+02,7.799947E+01,-1.200000E+00
837,1,5.750000E+00,1.805665E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049832E+02,7.800027E+01,-1.200000E+00
838,1,5.750000E+00,1.805447E+01,-3.204436E+01,1.331129E+01,Stable Continental Crust,3.049869E+02,7.800039E+01,-1.200000E+00
839,1,5.650000E+00,1.821579E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049901E+02,7.800022E+01,-1.200000E+00
840,1,5.550000E+00,1.874627E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049897E+02,7.800050E+01,-1.200000E+00
841,1,5.250000E+00,1.927648E+01,-3.204203E+01,1.480278E+01,Stable Continental Crust,3.049928E+02,7.800109E+01,-1.200000E+00
842,1,5.350000E+00,1.938283E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049939E+02,7.800143E+01,-1.200000E+00
843,1,6.050000E+00,1.864206E+01,-3.208585E+01,5.533550E+00,Stable Continental Crust,3.049772E+02,7.800272E+01,-1.200000E+00
844,1,5.150000E+00,1.869444E+01,-3.208669E+01,5.000000E+00,Stable Continental Crust,3.049927E+02,7.799389E+01,-1.200000E+00
845,1,5.050000E+00,1.943747E+01,-3.208669E+01,5.000000E+00,Stable Continental Crust,3.049931E+02,7.800089E+01,-1.200000E+00
846,1,5.150000E+00,1.731509E+01,-3.213165E+01,1.000000E+01,Stable Continental Crust,3.049929E+02,7.800439E+01,-1.200000E+00
847,1,5.550000E+00,1.842888E+01,-3.213321E+01,1.400171E+01,Stable Continental Crust,3.049931E+02,7.799928E+01,-1.200000E+00
848,1,5.150000E+00,1.864257E+01,-3.213165E+01,1.500000E+01,Stable Continental Crust,3.049942E+02,7.800183E+01,-1.200000E+00
849,1,5.050000E+00,1.890807E+01,-3.213166E+01,1.000000E+01,Stable Continental Crust,3.049923E+02,7.799376E+01,-1.200000E+00
850,1,5.050000E+00,1.774064E+01,-3.217662E+01,1.500000E+01,Stable Continental Crust,3.049936E+02,7.800378E+01,-1.200000E+00
851,1,5.350000E+00,1.816565E+01,-3.217662E+01,1.000000E+01,Stable Continental Crust,3.049908E+02,7.799738E+01,-1.200000E+00
852,1,5.450000E+00,1.837815E+01,-3.217662E+01,5.000000E+00,Stable Continental Crust,3.049914E+02,7.799966E+01,-1.200000E+00
853,1,5.550000E+00,1.917374E+01,-3.217818E+01,1.400171E+01,Stable Continental Crust,3.049883E+02,7.799948E+01,-1.200000E+00
854,1,5.750000E+00,1.938535E+01,-3.217926E+01,1.331129E+01,Stable Continental Crust,3.049850E+02,7.800057E+01,-1.200000E+00
855,1,5.650000E+00,1.715673E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049895E+02,7.800094E+01,-1.200000E+00
856,1,5.050000E+00,1.774140E+01,-3.222158E+01,5.000000E+00,Stable Continental Crust,3.049817E+02,7.799950E+01,-1.200000E+00
857,1,5.250000E+00,1.827292E+01,-3.222158E+01,5.000000E+00,Stable Continental Crust,3.049921E+02,7.799944E+01,-1.200000E+00
858,1,5.250000E+00,1.832607E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049921E+02,7.800059E+01,-1.200000E+00
859,1,5.650000E+00,1.859183E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049903E+02,7.800018E+01,-1.200000E+00
860,1,5.150000E+00,1.928281E+01,-3.222158E+01,1.500000E+01,Stable Continental Crust,3.049934E+02,7.800307E+01,-1.200000E+00
861,1,5.250000E+00,1.965487E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049921E+02,7.800059E+01,-1.200000E+00
862,1,6.250000E+00,1.758263E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049747E+02,7.799957E+01,-1.200000E+00
863,1,5.150000E+00,1.779535E+01,-3.226655E+01,1.500000E+01,Stable Continental Crust,3.049915E+02,7.799939E+01,-1.200000E+00
864,1,5.450000E+00,1.827304E+01,-3.226765E+01,1.429682E+01,Stable Continental Crust,3.049906E+02,7.800069E+01,-1.200000E+00
865,1,5.250000E+00,1.853984E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049964E+02,7.800018E+01,-1.200000E+00
866,1,5.850000E+00,1.955022E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049808E+02,7.799984E+01,-1.200000E+00
867,1,5.450000E+00,1.742279E+01,-3.231262E+01,1.429682E+01,Stable Continental Crust,3.049868E+02,7.799664E+01,-1.200000E+00
868,1,5.950000E+00,1.779614E+01,-3.231152E+01,1.000000E+01,Stable Continental Crust,3.049810E+02,7.800111E+01,-1.200000E+00
869,1,5.150000E+00,1.827498E+01,-3.231152E+01,1.000000E+01,Stable Continental Crust,3.049927E+02,7.800002E+01,-1.200000E+00
870,1,5.650000E+00,1.891171E+01,-3.231359E+01,1.367437E+01,Stable Continental Crust,3.049850E+02,7.799847E+01,-1.200000E+00
871,1,5.650000E+00,1.923094E+01,-3.231359E+01,1.367437E+01,Stable Continental Crust,3.049857E+02,7.799771E+01,-1.200000E+00
872,1,5.250000E+00,1.710493E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049882E+02,7.799667E+01,-1.200000E+00
873,1,5.950000E+00,1.721139E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049821E+02,7.799814E+01,-1.200000E+00
874,1,5.250000E+00,1.870185E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049882E+02,7.799667E+01,-1.200000E+00
875,1,5.650000E+00,1.923245E+01,-3.235856E+01,1.367437E+01,Stable Continental Crust,3.049878E+02,7.799886E+01,-1.200000E+00
876,1,5.150000E+00,1.726515E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049891E+02,7.799874E+01,-1.200000E+00
877,1,5.250000E+00,1.870285E+01,-3.240175E+01,1.480278E+01,Stable Continental Crust,3.049896E+02,7.800018E+01,-1.200000E+00
878,1,6.050000E+00,1.928894E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049782E+02,7.800081E+01,-1.200000E+00
879,1,5.150000E+00,1.950196E+01,-3.240145E+01,1.500000E+01,Stable Continental Crust,3.049891E+02,7.799873E+01,-1.200000E+00
880,1,5.250000E+00,1.785155E+01,-3.244672E+01,1.480278E+01,Stable Continental Crust,3.049901E+02,7.799706E+01,-1.200000E+00
881,1,5.050000E+00,1.790509E+01,-3.244641E+01,5.000000E+00,Stable Continental Crust,3.049855E+02,7.799577E+01,-1.200000E+00
882,1,5.050000E+00,1.854450E+01,-3.244641E+01,1.500000E+01,Stable Continental Crust,3.049870E+02,7.799577E+01,-1.200000E+00
883,1,5.350000E+00,1.870378E+01,-3.244710E+01,1.456289E+01,Stable Continental Crust,3.049854E+02,7.799990E+01,-1.200000E+00
884,1,5.050000E+00,1.897077E+01,-3.244641E+01,5.000000E+00,Stable Continental Crust,3.049870E+02,7.799436E+01,-1.200000E+00
885,1,6.250000E+00,1.902406E+01,-3.244641E+01,1.000000E+01,Stable Continental Crust,3.049731E+02,7.800125E+01,-1.200000E+00
886,1,6.050000E+00,1.945102E+01,-3.244558E+01,5.533550E+00,Stable Continental Crust,3.049782E+02,7.800018E+01,-1.200000E+00
887,1,5.250000E+00,1.971675E+01,-3.244641E+01,5.000000E+00,Stable Continental Crust,3.049920E+02,7.800092E+01,-1.200000E+00
888,1,5.350000E+00,1.982275E+01,-3.244710E+01,1.456289E+01,Stable Continental Crust,3.049854E+02,7.800093E+01,-1.200000E+00
889,1,5.050000E+00,1.737284E+01,-3.249138E+01,1.000000E+01,Stable Continental Crust,3.049948E+02,7.800301E+01,-1.200000E+00
890,1,5.350000E+00,1.790537E+01,-3.249207E+01,1.456289E+01,Stable Continental Crust,3.049879E+02,7.799975E+01,-1.200000E+00
891,1,5.150000E+00,1.817249E+01,-3.249138E+01,1.000000E+01,Stable Continental Crust,3.049930E+02,7.799875E+01,-1.200000E+00
892,1,5.250000E+00,1.827912E+01,-3.249138E+01,5.000000E+00,Stable Continental Crust,3.049945E+02,7.799940E+01,-1.200000E+00
893,1,5.050000E+00,1.913209E+01,-3.249138E+01,1.500000E+01,Stable Continental Crust,3.049933E+02,7.800441E+01,-1.200000E+00
894,1,5.150000E+00,1.982512E+01,-3.249138E+01,1.000000E+01,Stable Continental Crust,3.049943E+02,7.799875E+01,-1.200000E+00
895,1,5.750000E+00,1.705340E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049855E+02,7.800136E+01,-1.200000E+00
896,1,6.550000E+00,1.977848E+01,-3.253048E+01,8.750000E+00,Stable Continental Crust,3.049637E+02,7.800127E+01,-1.200000E+00
897,1,5.050000E+00,1.726728E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.050007E+02,7.799448E+01,-1.200000E+00
898,1,5.150000E+00,1.742737E+01,-3.258131E+01,1.500000E+01,Stable Continental Crust,3.049927E+02,7.800005E+01,-1.200000E+00
899,1,5.150000E+00,1.838793E+01,-3.258131E+01,1.500000E+01,Stable Continental Crust,3.049940E+02,7.799878E+01,-1.200000E+00
900,1,5.450000E+00,1.982876E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049867E+02,7.799783E+01,-1.200000E+00
901,1,6.150000E+00,1.705425E+01,-3.262628E+01,1.000000E+01,Stable Continental Crust,3.049776E+02,7.800093E+01,-1.200000E+00
902,1,5.150000E+00,1.753477E+01,-3.262628E+01,1.500000E+01,Stable Continental Crust,3.049977E+02,7.799512E+01,-1.200000E+00
903,1,5.150000E+00,1.812207E+01,-3.262628E+01,5.000000E+00,Stable Continental Crust,3.049989E+02,7.799513E+01,-1.200000E+00
904,1,5.050000E+00,1.849581E+01,-3.262628E+01,1.000000E+01,Stable Continental Crust,3.049900E+02,7.799836E+01,-1.200000E+00
905,1,5.650000E+00,1.849408E+01,-3.262835E+01,1.367437E+01,Stable Continental Crust,3.049840E+02,7.800005E+01,-1.200000E+00
906,1,5.650000E+00,1.886954E+01,-3.262628E+01,1.000000E+01,Stable Continental Crust,3.049829E+02,7.799815E+01,-1.200000E+00
907,1,5.250000E+00,1.897633E+01,-3.262628E+01,1.000000E+01,Stable Continental Crust,3.049901E+02,7.800059E+01,-1.200000E+00
908,1,5.550000E+00,1.972380E+01,-3.262628E+01,1.000000E+01,Stable Continental Crust,3.049863E+02,7.800002E+01,-1.200000E+00
909,1,5.250000E+00,1.700127E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049848E+02,7.800023E+01,-1.200000E+00
910,1,6.350000E+00,1.780253E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049718E+02,7.799982E+01,-1.200000E+00
911,1,6.150000E+00,1.817646E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049781E+02,7.799953E+01,-1.200000E+00
912,1,5.150000E+00,1.839013E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049881E+02,7.800313E+01,-1.200000E+00
913,1,5.350000E+00,1.908399E+01,-3.267193E+01,1.456289E+01,Stable Continental Crust,3.049896E+02,7.800125E+01,-1.200000E+00
914,1,5.050000E+00,1.940506E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049930E+02,7.799888E+01,-1.200000E+00
915,1,5.350000E+00,1.956532E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049911E+02,7.800122E+01,-1.200000E+00
916,1,5.650000E+00,1.983241E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049877E+02,7.800114E+01,-1.200000E+00
917,1,6.050000E+00,1.705511E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049815E+02,7.799857E+01,-1.200000E+00
918,1,5.350000E+00,1.726889E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049885E+02,7.800212E+01,-1.200000E+00
919,1,5.050000E+00,1.764301E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049873E+02,7.800418E+01,-1.200000E+00
920,1,5.250000E+00,1.764301E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049942E+02,7.799714E+01,-1.200000E+00
921,1,5.450000E+00,1.796276E+01,-3.271731E+01,1.429682E+01,Stable Continental Crust,3.049890E+02,7.800124E+01,-1.200000E+00
922,1,6.550000E+00,1.822275E+01,-3.272600E+01,8.750000E+00,Stable Continental Crust,3.049630E+02,7.800069E+01,-1.200000E+00
923,1,5.550000E+00,1.892568E+01,-3.271621E+01,5.000000E+00,Stable Continental Crust,3.049880E+02,7.800053E+01,-1.200000E+00
924,1,6.250000E+00,1.694860E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049748E+02,7.800134E+01,-1.200000E+00
925,1,6.350000E+00,1.807151E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049723E+02,7.800003E+01,-1.200000E+00
926,1,6.050000E+00,1.876268E+01,-3.276593E+01,1.196645E+01,Stable Continental Crust,3.049802E+02,7.800041E+01,-1.200000E+00
927,1,5.950000E+00,1.940499E+01,-3.276515E+01,1.246190E+01,Stable Continental Crust,3.049818E+02,7.799920E+01,-1.200000E+00
928,1,5.350000E+00,1.780439E+01,-3.280683E+01,1.456289E+01,Stable Continental Crust,3.049896E+02,7.799738E+01,-1.200000E+00
929,1,5.150000E+00,1.807245E+01,-3.280614E+01,5.000000E+00,Stable Continental Crust,3.049909E+02,7.800386E+01,-1.200000E+00
930,1,5.150000E+00,1.855394E+01,-3.280614E+01,1.000000E+01,Stable Continental Crust,3.049909E+02,7.800260E+01,-1.200000E+00
931,1,5.150000E+00,1.957042E+01,-3.280614E+01,5.000000E+00,Stable Continental Crust,3.049909E+02,7.800386E+01,-1.200000E+00
932,1,5.050000E+00,1.978441E+01,-3.280614E+01,5.000000E+00,Stable Continental Crust,3.049921E+02,7.800047E+01,-1.200000E+00
933,1,5.450000E+00,1.999840E+01,-3.280614E+01,1.000000E+01,Stable Continental Crust,3.049902E+02,7.800042E+01,-1.200000E+00
934,1,5.050000E+00,1.710994E+01,-3.285111E+01,1.500000E+01,Stable Continental Crust,3.049928E+02,7.800437E+01,-1.200000E+00
935,1,5.650000E+00,1.748462E+01,-3.285111E+01,1.000000E+01,Stable Continental Crust,3.049847E+02,7.800134E+01,-1.200000E+00
936,1,5.450000E+00,1.882184E+01,-3.285221E+01,1.429682E+01,Stable Continental Crust,3.049861E+02,7.800056E+01,-1.200000E+00
937,1,5.150000E+00,1.935802E+01,-3.285111E+01,5.000000E+00,Stable Continental Crust,3.049973E+02,7.799770E+01,-1.200000E+00
938,1,5.450000E+00,1.978623E+01,-3.285111E+01,1.000000E+01,Stable Continental Crust,3.049905E+02,7.800050E+01,-1.200000E+00
939,1,5.350000E+00,1.999976E+01,-3.285180E+01,1.456289E+01,Stable Continental Crust,3.049931E+02,7.800076E+01,-1.200000E+00
940,1,5.850000E+00,1.887765E+01,-3.289607E+01,1.000000E+01,Stable Continental Crust,3.049827E+02,7.800242E+01,-1.200000E+00
941,1,5.250000E+00,1.903805E+01,-3.289638E+01,1.480278E+01,Stable Continental Crust,3.049919E+02,7.799966E+01,-1.200000E+00
942,1,5.550000E+00,1.909186E+01,-3.289608E+01,1.000000E+01,Stable Continental Crust,3.049886E+02,7.800076E+01,-1.200000E+00
943,1,6.550000E+00,1.855589E+01,-3.294300E+01,8.750000E+00,Stable Continental Crust,3.049636E+02,7.799901E+01,-1.200000E+00
944,1,5.050000E+00,1.866468E+01,-3.294104E+01,1.500000E+01,Stable Continental Crust,3.049929E+02,7.799788E+01,-1.200000E+00
945,1,5.450000E+00,1.866469E+01,-3.294104E+01,5.000000E+00,Stable Continental Crust,3.049888E+02,7.800477E+01,-1.200000E+00
946,1,5.450000E+00,1.877185E+01,-3.294104E+01,5.000000E+00,Stable Continental Crust,3.049888E+02,7.800477E+01,-1.200000E+00
947,1,5.550000E+00,1.887770E+01,-3.294260E+01,1.400171E+01,Stable Continental Crust,3.049868E+02,7.799944E+01,-1.200000E+00
948,1,5.450000E+00,1.914691E+01,-3.294104E+01,5.000000E+00,Stable Continental Crust,3.049888E+02,7.800477E+01,-1.200000E+00
949,1,5.750000E+00,1.951976E+01,-3.294368E+01,1.331129E+01,Stable Continental Crust,3.049830E+02,7.800120E+01,-1.200000E+00
950,1,5.350000E+00,1.673607E+01,-3.298601E+01,5.000000E+00,Stable Continental Crust,3.049901E+02,7.800040E+01,-1.200000E+00
951,1,5.050000E+00,1.802265E+01,-3.298601E+01,5.000000E+00,Stable Continental Crust,3.049908E+02,7.799506E+01,-1.200000E+00
952,1,5.150000E+00,1.834430E+01,-3.298601E+01,1.000000E+01,Stable Continental Crust,3.049943E+02,7.800406E+01,-1.200000E+00
953,1,5.950000E+00,1.791299E+01,-3.303495E+01,1.246190E+01,Stable Continental Crust,3.049832E+02,7.799741E+01,-1.200000E+00
954,1,5.350000E+00,1.834539E+01,-3.303098E+01,1.000000E+01,Stable Continental Crust,3.049901E+02,7.800133E+01,-1.200000E+00
955,1,5.650000E+00,1.941809E+01,-3.303097E+01,1.000000E+01,Stable Continental Crust,3.049868E+02,7.800417E+01,-1.200000E+00
956,1,5.350000E+00,2.006170E+01,-3.303098E+01,1.000000E+01,Stable Continental Crust,3.049912E+02,7.800031E+01,-1.200000E+00
957,1,5.150000E+00,1.689761E+01,-3.307594E+01,1.500000E+01,Stable Continental Crust,3.049959E+02,7.799431E+01,-1.200000E+00
958,1,5.350000E+00,1.727267E+01,-3.307663E+01,1.456289E+01,Stable Continental Crust,3.049897E+02,7.799921E+01,-1.200000E+00
959,1,5.050000E+00,1.866846E+01,-3.307594E+01,1.000000E+01,Stable Continental Crust,3.049925E+02,7.799954E+01,-1.200000E+00
960,1,6.550000E+00,1.888147E+01,-3.307790E+01,8.750000E+00,Stable Continental Crust,3.049633E+02,7.799941E+01,-1.200000E+00
961,1,5.350000E+00,1.936606E+01,-3.307594E+01,1.000000E+01,Stable Continental Crust,3.049877E+02,7.800021E+01,-1.200000E+00
962,1,5.050000E+00,1.990269E+01,-3.307594E+01,5.000000E+00,Stable Continental Crust,3.049911E+02,7.799954E+01,-1.200000E+00
963,1,6.250000E+00,1.775700E+01,-3.312091E+01,1.000000E+01,Stable Continental Crust,3.049732E+02,7.799979E+01,-1.200000E+00
964,1,5.750000E+00,1.807693E+01,-3.312355E+01,1.331129E+01,Stable Continental Crust,3.049855E+02,7.800156E+01,-1.200000E+00
965,1,5.050000E+00,1.990458E+01,-3.312091E+01,1.500000E+01,Stable Continental Crust,3.049930E+02,7.799673E+01,-1.200000E+00
966,1,5.250000E+00,1.722062E+01,-3.316587E+01,5.000000E+00,Stable Continental Crust,3.049887E+02,7.799886E+01,-1.200000E+00
967,1,5.150000E+00,1.791895E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049973E+02,7.799876E+01,-1.200000E+00
968,1,5.250000E+00,1.867099E+01,-3.316587E+01,5.000000E+00,Stable Continental Crust,3.049876E+02,7.800113E+01,-1.200000E+00
969,1,5.350000E+00,1.942245E+01,-3.316656E+01,1.456289E+01,Stable Continental Crust,3.049933E+02,7.800006E+01,-1.200000E+00
970,1,5.250000E+00,1.990622E+01,-3.316618E+01,1.480278E+01,Stable Continental Crust,3.049865E+02,7.800114E+01,-1.200000E+00
971,1,5.750000E+00,1.668149E+01,-3.321349E+01,1.331129E+01,Stable Continental Crust,3.049871E+02,7.799844E+01,-1.200000E+00
972,1,5.150000E+00,1.722115E+01,-3.321083E+01,5.000000E+00,Stable Continental Crust,3.049938E+02,7.800250E+01,-1.200000E+00
973,1,6.450000E+00,1.894017E+01,-3.321181E+01,9.381413E+00,Stable Continental Crust,3.049668E+02,7.799945E+01,-1.200000E+00
974,1,5.450000E+00,1.915596E+01,-3.321084E+01,1.000000E+01,Stable Continental Crust,3.049874E+02,7.799727E+01,-1.200000E+00
975,1,5.250000E+00,1.663018E+01,-3.325581E+01,1.000000E+01,Stable Continental Crust,3.049965E+02,7.799939E+01,-1.200000E+00
976,1,5.350000E+00,1.797449E+01,-3.325581E+01,5.000000E+00,Stable Continental Crust,3.049891E+02,7.800090E+01,-1.200000E+00
977,1,5.250000E+00,1.829712E+01,-3.325581E+01,1.000000E+01,Stable Continental Crust,3.049965E+02,7.800053E+01,-1.200000E+00
978,1,5.050000E+00,1.958766E+01,-3.325580E+01,1.000000E+01,Stable Continental Crust,3.049958E+02,7.799902E+01,-1.200000E+00
979,1,5.050000E+00,1.689940E+01,-3.330077E+01,5.000000E+00,Stable Continental Crust,3.049929E+02,7.799820E+01,-1.200000E+00
980,1,5.750000E+00,1.689940E+01,-3.330077E+01,1.000000E+01,Stable Continental Crust,3.049846E+02,7.800120E+01,-1.200000E+00
981,1,5.050000E+00,1.749120E+01,-3.330077E+01,1.000000E+01,Stable Continental Crust,3.049915E+02,7.800099E+01,-1.200000E+00
982,1,6.350000E+00,1.765260E+01,-3.330077E+01,1.000000E+01,Stable Continental Crust,3.049701E+02,7.800058E+01,-1.200000E+00
983,1,5.250000E+00,1.899760E+01,-3.330077E+01,1.000000E+01,Stable Continental Crust,3.049901E+02,7.800137E+01,-1.200000E+00
984,1,5.050000E+00,1.695359E+01,-3.334573E+01,1.000000E+01,Stable Continental Crust,3.049950E+02,7.799878E+01,-1.200000E+00
985,1,5.250000E+00,1.722273E+01,-3.334574E+01,5.000000E+00,Stable Continental Crust,3.049912E+02,7.800107E+01,-1.200000E+00
986,1,5.750000E+00,1.856842E+01,-3.334574E+01,5.000000E+00,Stable Continental Crust,3.049830E+02,7.800115E+01,-1.200000E+00
987,1,5.150000E+00,1.932201E+01,-3.334573E+01,1.500000E+01,Stable Continental Crust,3.049876E+02,7.800339E+01,-1.200000E+00
988,1,5.550000E+00,1.932201E+01,-3.334574E+01,1.000000E+01,Stable Continental Crust,3.049912E+02,7.800038E+01,-1.200000E+00
989,1,5.350000E+00,2.007503E+01,-3.334642E+01,1.456289E+01,Stable Continental Crust,3.049906E+02,7.800079E+01,-1.200000E+00
990,1,5.150000E+00,2.018326E+01,-3.334573E+01,1.500000E+01,Stable Continental Crust,3.049863E+02,7.800339E+01,-1.200000E+00
991,1,5.450000E+00,1.770704E+01,-3.339180E+01,1.429682E+01,Stable Continental Crust,3.049892E+02,7.799692E+01,-1.200000E+00
992,1,5.550000E+00,1.883762E+01,-3.339227E+01,1.400171E+01,Stable Continental Crust,3.049885E+02,7.799994E+01,-1.200000E+00
993,1,5.650000E+00,1.663107E+01,-3.343567E+01,1.000000E+01,Stable Continental Crust,3.049889E+02,7.799802E+01,-1.200000E+00
994,1,5.950000E+00,1.727767E+01,-3.343567E+01,1.000000E+01,Stable Continental Crust,3.049795E+02,7.799926E+01,-1.200000E+00
995,1,6.150000E+00,1.743932E+01,-3.343567E+01,1.000000E+01,Stable Continental Crust,3.049764E+02,7.800121E+01,-1.200000E+00
996,1,5.150000E+00,1.840923E+01,-3.343567E+01,1.000000E+01,Stable Continental Crust,3.049881E+02,7.800053E+01,-1.200000E+00
997,1,5.550000E+00,1.884029E+01,-3.343567E+01,5.000000E+00,Stable Continental Crust,3.049890E+02,7.800020E+01,-1.200000E+00
998,1,5.050000E+00,1.916360E+01,-3.343567E+01,5.000000E+00,Stable Continental Crust,3.049904E+02,7.799519E+01,-1.200000E+00
999,1,5.350000E+00,1.916302E+01,-3.343635E+01,1.456289E+01,Stable Continental Crust,3.049831E+02,7.800066E+01,-1.200000E+00
1000,1,5.250000E+00,1.980994E+01,-3.343598E+01,1.480278E+01,Stable Continental Crust,3.049873E+02,7.800052E+01,-1.200000E+00
1001,1,5.050000E+00,1.641565E+01,-3.348063E+01,1.500000E+01,Stable Continental Crust,3.049891E+02,7.800393E+01,-1.200000E+00
1002,1,5.650000E+00,1.652173E+01,-3.348271E+01,1.367437E+01,Stable Continental Crust,3.049850E+02,7.800117E+01,-1.200000E+00
1003,1,5.050000E+00,1.711650E+01,-3.348063E+01,1.000000E+01,Stable Continental Crust,3.049905E+02,7.800393E+01,-1.200000E+00
1004,1,5.050000E+00,1.738605E+01,-3.348063E+01,5.000000E+00,Stable Continental Crust,3.049891E+02,7.800533E+01,-1.200000E+00
1005,1,5.050000E+00,1.792517E+01,-3.348063E+01,1.000000E+01,Stable Continental Crust,3.049905E+02,7.800393E+01,-1.200000E+00
1006,1,5.150000E+00,1.938078E+01,-3.348063E+01,5.000000E+00,Stable Continental Crust,3.049905E+02,7.799876E+01,-1.200000E+00
1007,1,5.350000E+00,1.641576E+01,-3.352560E+01,1.000000E+01,Stable Continental Crust,3.049862E+02,7.800155E+01,-1.200000E+00
1008,1,5.950000E+00,1.673606E+01,-3.352958E+01,1.246190E+01,Stable Continental Crust,3.049805E+02,7.799770E+01,-1.200000E+00
1009,1,6.450000E+00,1.679252E+01,-3.352657E+01,9.381413E+00,Stable Continental Crust,3.049687E+02,7.799960E+01,-1.200000E+00
1010,1,5.250000E+00,1.911273E+01,-3.352560E+01,5.000000E+00,Stable Continental Crust,3.049905E+02,7.799995E+01,-1.200000E+00
1011,1,5.650000E+00,1.922061E+01,-3.352560E+01,5.000000E+00,Stable Continental Crust,3.049892E+02,7.800082E+01,-1.200000E+00
1012,1,5.450000E+00,1.636190E+01,-3.357057E+01,1.000000E+01,Stable Continental Crust,3.049914E+02,7.799838E+01,-1.200000E+00
